Var1	Var2
-1.87593796898449	0.181730769230769
-1.62581290645323	0.181730769230769
-1.37568784392196	0.181730769230769
-1.1255627813907	0.181730769230769
-0.87543771885943	0.181730769230769
-0.625312656328164	0.181730769230769
-0.375187593796898	0.181730769230769
-0.125062531265633	0.181730769230769
0.125062531265633	0.181730769230769
0.375187593796898	0.181730769230769
0.625312656328164	0.181730769230769
0.87543771885943	0.181730769230769
1.1255627813907	0.181730769230769
1.37568784392196	0.181730769230769
1.62581290645323	0.181730769230769
1.87593796898449	0.181730769230769
2.12606303151576	0.181730769230769
2.37618809404702	0.181730769230769
2.62631315657829	0.181730769230769
2.87643821910955	0.181730769230769
3.12656328164082	0.181730769230769
3.37668834417209	0.181730769230769
3.62681340670335	0.181730769230769
3.87693846923462	0.181730769230769
4.12706353176588	0.181730769230769
4.37718859429715	0.181730769230769
4.62731365682841	0.181730769230769
4.87743871935968	0.181730769230769
5.12756378189095	0.181730769230769
5.37768884442221	0.181730769230769
5.62781390695348	0.181730769230769
5.87793896948474	0.181730769230769
6.12806403201601	0.181730769230769
6.37818909454727	0.181730769230769
6.62831415707854	0.181730769230769
6.87843921960981	0.181730769230769
7.12856428214107	0.181730769230769
7.37868934467234	0.181730769230769
7.6288144072036	0.181730769230769
7.87893946973487	0.181730769230769
8.12906453226613	0.181730769230769
8.3791895947974	0.181730769230769
8.62931465732867	0.181730769230769
8.87943971985993	0.181730769230769
9.1295647823912	0.181730769230769
9.37968984492246	0.181730769230769
9.62981490745373	0.181730769230769
9.87993996998499	0.181730769230769
10.1300650325163	0.181730769230769
10.3801900950475	0.181730769230769
10.6303151575788	0.181730769230769
10.8804402201101	0.181730769230769
11.1305652826413	0.181730769230769
11.3806903451726	0.181730769230769
11.6308154077039	0.181730769230769
11.8809404702351	0.181730769230769
12.1310655327664	0.181730769230769
12.3811905952976	0.181730769230769
12.6313156578289	0.181730769230769
12.8814407203602	0.181730769230769
13.1315657828914	0.181730769230769
13.3816908454227	0.181730769230769
13.631815907954	0.181730769230769
13.8819409704852	0.181730769230769
14.1320660330165	0.181730769230769
14.3821910955478	0.181730769230769
14.632316158079	0.181730769230769
14.8824412206103	0.181730769230769
15.1325662831416	0.181730769230769
15.3826913456728	0.181730769230769
15.6328164082041	0.181730769230769
15.8829414707354	0.181730769230769
16.1330665332666	0.181730769230769
16.3831915957979	0.181730769230769
16.6333166583292	0.181730769230769
16.8834417208604	0.181730769230769
17.1335667833917	0.181730769230769
17.383691845923	0.181730769230769
17.6338169084542	0.181730769230769
17.8839419709855	0.181730769230769
18.1340670335168	0.181730769230769
18.384192096048	0.181730769230769
18.6343171585793	0.181730769230769
18.8844422211106	0.181730769230769
19.1345672836418	0.181730769230769
19.3846923461731	0.181730769230769
19.6348174087044	0.181730769230769
19.8849424712356	0.181730769230769
20.1350675337669	0.181730769230769
20.3851925962982	0.181730769230769
20.6353176588294	0.181730769230769
20.8854427213607	0.181730769230769
21.1355677838919	0.181730769230769
21.3856928464232	0.181730769230769
21.6358179089545	0.181730769230769
21.8859429714857	0.181730769230769
22.136068034017	0.181730769230769
22.3861930965483	0.181730769230769
22.6363181590795	0.181730769230769
22.8864432216108	0.181730769230769
23.1365682841421	0.181730769230769
23.3866933466733	0.181730769230769
23.6368184092046	0.181730769230769
23.8869434717359	0.181730769230769
24.1370685342671	0.181730769230769
24.3871935967984	0.181730769230769
24.6373186593297	0.181730769230769
24.8874437218609	0.181730769230769
25.1375687843922	0.181730769230769
25.3876938469235	0.181730769230769
25.6378189094547	0.181730769230769
25.887943971986	0.181730769230769
26.1380690345173	0.181730769230769
26.3881940970485	0.181730769230769
26.6383191595798	0.181730769230769
26.8884442221111	0.181730769230769
27.1385692846423	0.181730769230769
27.3886943471736	0.181730769230769
27.6388194097049	0.181730769230769
27.8889444722361	0.181730769230769
28.1390695347674	0.181730769230769
28.3891945972987	0.181730769230769
28.6393196598299	0.181730769230769
28.8894447223612	0.181730769230769
29.1395697848924	0.181730769230769
29.3896948474237	0.181730769230769
29.639819909955	0.181730769230769
29.8899449724862	0.181730769230769
30.1400700350175	0.181730769230769
30.3901950975488	0.181730769230769
30.64032016008	0.181730769230769
30.8904452226113	0.181730769230769
31.1405702851426	0.181730769230769
31.3906953476738	0.181730769230769
31.6408204102051	0.181730769230769
31.8909454727364	0.181730769230769
32.1410705352676	0.181730769230769
32.3911955977989	0.181730769230769
32.6413206603302	0.181730769230769
32.8914457228614	0.181730769230769
33.1415707853927	0.181730769230769
33.391695847924	0.181730769230769
33.6418209104552	0.181730769230769
33.8919459729865	0.181730769230769
34.1420710355178	0.181730769230769
34.392196098049	0.181730769230769
34.6423211605803	0.181730769230769
34.8924462231116	0.181730769230769
35.1425712856428	0.181730769230769
35.3926963481741	0.181730769230769
35.6428214107054	0.181730769230769
35.8929464732366	0.181730769230769
36.1430715357679	0.181730769230769
36.3931965982992	0.181730769230769
36.6433216608304	0.181730769230769
36.8934467233617	0.181730769230769
37.143571785893	0.181730769230769
37.3936968484242	0.181730769230769
37.6438219109555	0.181730769230769
37.8939469734867	0.181730769230769
38.144072036018	0.181730769230769
38.3941970985493	0.181730769230769
38.6443221610805	0.181730769230769
38.8944472236118	0.181730769230769
39.1445722861431	0.181730769230769
39.3946973486743	0.181730769230769
39.6448224112056	0.181730769230769
39.8949474737369	0.181730769230769
40.1450725362681	0.181730769230769
40.3951975987994	0.181730769230769
40.6453226613307	0.181730769230769
40.8954477238619	0.181730769230769
41.1455727863932	0.181730769230769
41.3956978489245	0.181730769230769
41.6458229114557	0.181730769230769
41.895947973987	0.181730769230769
42.1460730365183	0.181730769230769
42.3961980990495	0.181730769230769
42.6463231615808	0.181730769230769
42.8964482241121	0.181730769230769
43.1465732866433	0.181730769230769
43.3966983491746	0.181730769230769
43.6468234117059	0.181730769230769
43.8969484742371	0.181730769230769
44.1470735367684	0.181730769230769
44.3971985992997	0.181730769230769
44.6473236618309	0.181730769230769
44.8974487243622	0.181730769230769
45.1475737868935	0.181730769230769
45.3976988494247	0.181730769230769
45.647823911956	0.181730769230769
45.8979489744872	0.181730769230769
46.1480740370185	0.181730769230769
46.3981990995498	0.181730769230769
46.648324162081	0.181730769230769
46.8984492246123	0.181730769230769
47.1485742871436	0.181730769230769
47.3986993496748	0.181730769230769
47.6488244122061	0.181730769230769
47.8989494747374	0.181730769230769
48.1490745372686	0.181730769230769
48.3991995997999	0.181730769230769
48.6493246623312	0.181730769230769
48.8994497248624	0.181730769230769
49.1495747873937	0.181730769230769
49.399699849925	0.181730769230769
49.6498249124562	0.181730769230769
49.8999499749875	0.181730769230769
50.1500750375188	0.181730769230769
50.40020010005	0.181730769230769
50.6503251625813	0.181730769230769
50.9004502251126	0.181730769230769
51.1505752876438	0.181730769230769
51.4007003501751	0.181730769230769
51.6508254127064	0.181730769230769
51.9009504752376	0.181730769230769
52.1510755377689	0.181730769230769
52.4012006003002	0.181730769230769
52.6513256628314	0.181730769230769
52.9014507253627	0.181730769230769
53.151575787894	0.181730769230769
53.4017008504252	0.181730769230769
53.6518259129565	0.181730769230769
53.9019509754878	0.181730769230769
54.152076038019	0.181730769230769
54.4022011005503	0.181730769230769
54.6523261630815	0.181730769230769
54.9024512256128	0.181730769230769
55.1525762881441	0.181730769230769
55.4027013506753	0.181730769230769
55.6528264132066	0.181730769230769
55.9029514757379	0.181730769230769
56.1530765382691	0.181730769230769
56.4032016008004	0.181730769230769
56.6533266633317	0.181730769230769
56.9034517258629	0.181730769230769
57.1535767883942	0.181730769230769
57.4037018509255	0.181730769230769
57.6538269134567	0.181730769230769
57.903951975988	0.181730769230769
58.1540770385193	0.181730769230769
58.4042021010505	0.181730769230769
58.6543271635818	0.181730769230769
58.9044522261131	0.181730769230769
59.1545772886443	0.181730769230769
59.4047023511756	0.181730769230769
59.6548274137069	0.181730769230769
59.9049524762381	0.181730769230769
60.1550775387694	0.181730769230769
60.4052026013007	0.181730769230769
60.6553276638319	0.181730769230769
60.9054527263632	0.181730769230769
61.1555777888945	0.181730769230769
61.4057028514257	0.181730769230769
61.655827913957	0.181730769230769
61.9059529764883	0.181730769230769
62.1560780390195	0.181730769230769
62.4062031015508	0.181730769230769
62.656328164082	0.181730769230769
62.9064532266133	0.181730769230769
63.1565782891446	0.181730769230769
63.4067033516758	0.181730769230769
63.6568284142071	0.181730769230769
63.9069534767384	0.181730769230769
64.1570785392696	0.181730769230769
64.4072036018009	0.181730769230769
64.6573286643322	0.181730769230769
64.9074537268634	0.181730769230769
65.1575787893947	0.181730769230769
65.407703851926	0.181730769230769
65.6578289144572	0.181730769230769
65.9079539769885	0.181730769230769
66.1580790395198	0.181730769230769
66.408204102051	0.181730769230769
66.6583291645823	0.181730769230769
66.9084542271136	0.181730769230769
67.1585792896448	0.181730769230769
67.4087043521761	0.181730769230769
67.6588294147074	0.181730769230769
67.9089544772386	0.181730769230769
68.1590795397699	0.181730769230769
68.4092046023012	0.181730769230769
68.6593296648324	0.181730769230769
68.9094547273637	0.181730769230769
69.1595797898949	0.181730769230769
69.4097048524262	0.181730769230769
69.6598299149575	0.181730769230769
69.9099549774888	0.181730769230769
70.16008004002	0.181730769230769
70.4102051025513	0.181730769230769
70.6603301650825	0.181730769230769
70.9104552276138	0.181730769230769
71.1605802901451	0.181730769230769
71.4107053526763	0.181730769230769
71.6608304152076	0.181730769230769
71.9109554777389	0.181730769230769
72.1610805402701	0.181730769230769
72.4112056028014	0.181730769230769
72.6613306653327	0.181730769230769
72.9114557278639	0.181730769230769
73.1615807903952	0.181730769230769
73.4117058529265	0.181730769230769
73.6618309154577	0.181730769230769
73.911955977989	0.181730769230769
74.1620810405203	0.181730769230769
74.4122061030515	0.181730769230769
74.6623311655828	0.181730769230769
74.9124562281141	0.181730769230769
75.1625812906453	0.181336822257282
75.4127063531766	0.18073074999038
75.6628314157079	0.180124677723477
75.9129564782391	0.179518605456574
76.1630815407704	0.178912533189672
76.4132066033017	0.178306460922769
76.6633316658329	0.177700388655866
76.9134567283642	0.177094316388964
77.1635817908954	0.176488244122061
77.4137068534267	0.175882171855158
77.663831915958	0.175276099588256
77.9139569784893	0.174670027321353
78.1640820410205	0.17406395505445
78.4142071035518	0.173457882787548
78.664332166083	0.172851810520645
78.9144572286143	0.172245738253742
79.1645822911456	0.17163966598684
79.4147073536768	0.171033593719937
79.6648324162081	0.170427521453034
79.9149574787394	0.169821449186131
80.1650825412706	0.169215376919229
80.4152076038019	0.168609304652326
80.6653326663332	0.168003232385423
80.9154577288644	0.167397160118521
81.1655827913957	0.166791087851618
81.415707853927	0.166185015584715
81.6658329164582	0.165578943317813
81.9159579789895	0.16497287105091
82.1660830415208	0.164366798784007
82.416208104052	0.163760726517105
82.6663331665833	0.163154654250202
82.9164582291146	0.162548581983299
83.1665832916458	0.161942509716397
83.4167083541771	0.161336437449494
83.6668334167084	0.160730365182591
83.9169584792396	0.160124292915689
84.1670835417709	0.159518220648786
84.4172086043022	0.158912148381883
84.6673336668334	0.158306076114981
84.9174587293647	0.157700003848078
85.167583791896	0.157093931581175
85.4177088544272	0.156487859314272
85.6678339169585	0.15588178704737
85.9179589794898	0.155275714780467
86.168084042021	0.154669642513564
86.4182091045523	0.154063570246662
86.6683341670835	0.153457497979759
86.9184592296148	0.152851425712856
87.1685842921461	0.152245353445954
87.4187093546773	0.151639281179051
87.6688344172086	0.151033208912148
87.9189594797399	0.150427136645246
88.1690845422711	0.149821064378343
88.4192096048024	0.14921499211144
88.6693346673337	0.148608919844538
88.9194597298649	0.148002847577635
89.1695847923962	0.147396775310732
89.4197098549275	0.14679070304383
89.6698349174587	0.146184630776927
89.91995997999	0.145578558510024
90.1700850425213	0.144972486243122
90.4202101050525	0.144366413976219
90.6703351675838	0.143760341709316
90.9204602301151	0.143154269442413
91.1705852926463	0.142548197175511
91.4207103551776	0.141942124908608
91.6708354177089	0.141336052641705
91.9209604802401	0.140729980374803
92.1710855427714	0.1401239081079
92.4212106053027	0.139517835840997
92.6713356678339	0.138911763574095
92.9214607303652	0.138305691307192
93.1715857928965	0.137699619040289
93.4217108554277	0.137093546773387
93.671835917959	0.136487474506484
93.9219609804903	0.135881402239581
94.1720860430215	0.135275329972679
94.4222111055528	0.134669257705776
94.672336168084	0.134063185438873
94.9224612306153	0.133457113171971
95.1725862931466	0.132851040905068
95.4227113556778	0.132244968638165
95.6728364182091	0.131638896371262
95.9229614807404	0.13103282410436
96.1730865432716	0.130426751837457
96.4232116058029	0.129820679570554
96.6733366683342	0.129214607303652
96.9234617308654	0.128608535036749
97.1735867933967	0.128002462769846
97.423711855928	0.127396390502944
97.6738369184592	0.126790318236041
97.9239619809905	0.126184245969138
98.1740870435218	0.125578173702236
98.424212106053	0.124972101435333
98.6743371685843	0.12436602916843
98.9244622311156	0.123759956901528
99.1745872936468	0.123153884634625
99.4247123561781	0.122547812367722
99.6748374187094	0.12194174010082
99.9249624812406	0.121335667833917
100.175087543772	0.120729595567014
100.425212606303	0.120123523300112
100.675337668834	0.119517451033209
100.925462731366	0.118911378766306
101.175587793897	0.118305306499404
101.425712856428	0.117699234232501
101.675837918959	0.117093161965598
101.925962981491	0.116487089698695
102.176088044022	0.115881017431793
102.426213106553	0.11527494516489
102.676338169085	0.114668872897987
102.926463231616	0.114062800631085
103.176588294147	0.113456728364182
103.426713356678	0.112850656097279
103.67683841921	0.112244583830377
103.926963481741	0.111638511563474
104.177088544272	0.111032439296571
104.427213606803	0.110426367029669
104.677338669335	0.109820294762766
104.927463731866	0.109214222495863
105.177588794397	0.108608150228961
105.427713856928	0.108002077962058
105.67783891946	0.107396005695155
105.927963981991	0.106789933428253
106.178089044522	0.10618386116135
106.428214107054	0.105577788894447
106.678339169585	0.104971716627545
106.928464232116	0.104365644360642
107.178589294647	0.103759572093739
107.428714357179	0.103153499826836
107.67883941971	0.102547427559934
107.928964482241	0.101941355293031
108.179089544772	0.101335283026128
108.429214607304	0.100729210759226
108.679339669835	0.100123138492323
108.929464732366	0.0995170662254204
109.179589794897	0.0989109939585177
109.429714857429	0.098304921691615
109.67983991996	0.0976988494247123
109.929964982491	0.0970927771578096
110.180090045023	0.096486704890907
110.430215107554	0.0958806326240043
110.680340170085	0.0952745603571016
110.930465232616	0.0946684880901989
111.180590295148	0.0940624158232962
111.430715357679	0.0934563435563935
111.68084042021	0.0928502712894909
111.930965482741	0.0922441990225882
112.181090545273	0.0916381267556855
112.431215607804	0.0910320544887828
112.681340670335	0.0904259822218801
112.931465732866	0.0898199099549775
113.181590795398	0.0892138376880748
113.431715857929	0.0886077654211721
113.68184092046	0.0880016931542694
113.931965982991	0.0873956208873667
114.182091045523	0.086789548620464
114.432216108054	0.0861834763535614
114.682341170585	0.0855774040866587
114.932466233117	0.084971331819756
115.182591295648	0.0843652595528533
115.432716358179	0.0837591872859507
115.68284142071	0.083153115019048
115.932966483242	0.0825470427521453
116.183091545773	0.0819409704852426
116.433216608304	0.0813348982183399
116.683341670835	0.0807288259514372
116.933466733367	0.0801227536845346
117.183591795898	0.0795166814176319
117.433716858429	0.0789106091507292
117.68384192096	0.0783045368838265
117.933966983492	0.0776984646169238
118.184092046023	0.0770923923500211
118.434217108554	0.0764863200831184
118.684342171086	0.0758802478162158
118.934467233617	0.0752741755493131
119.184592296148	0.0746681032824104
119.434717358679	0.0740620310155077
119.684842421211	0.073455958748605
119.934967483742	0.0728498864817023
120.185092546273	0.0722438142147997
120.435217608804	0.071637741947897
120.685342671336	0.0710316696809943
120.935467733867	0.0704255974140916
121.185592796398	0.0698195251471889
121.435717858929	0.0692134528802863
121.685842921461	0.0686073806133836
121.935967983992	0.0680013083464809
122.186093046523	0.0673952360795782
122.436218109055	0.0667891638126755
122.686343171586	0.0661830915457729
122.936468234117	0.0655770192788702
123.186593296648	0.0649709470119675
123.43671835918	0.0643648747450648
123.686843421711	0.0637588024781621
123.936968484242	0.0631527302112594
124.187093546773	0.0625466579443568
124.437218609305	0.0619405856774541
124.687343671836	0.0613345134105514
124.937468734367	0.0607284411436487
125.187593796898	0.060122368876746
125.43771885943	0.0595162966098434
125.687843921961	0.0589102243429407
125.937968984492	0.058304152076038
126.188094047024	0.0576980798091353
126.438219109555	0.0570920075422326
126.688344172086	0.05648593527533
126.938469234617	0.0558798630084273
127.188594297149	0.0552737907415246
127.43871935968	0.0546677184746219
127.688844422211	0.0540616462077192
127.938969484742	0.0534555739408165
128.189094547274	0.0528495016739139
128.439219609805	0.0522434294070111
128.689344672336	0.0516373571401085
128.939469734867	0.0510312848732058
129.189594797399	0.0504252126063031
129.43971985993	0.0498191403394005
129.689844922461	0.0492130680724977
129.939969984993	0.0486069958055951
130.190095047524	0.0480009235386924
130.440220110055	0.0473948512717897
130.690345172586	0.0467887790048871
130.940470235118	0.0461827067379843
131.190595297649	0.0455766344710817
131.44072036018	0.044970562204179
131.690845422711	0.0443644899372763
131.940970485243	0.0437584176703736
132.191095547774	0.0431523454034709
132.441220610305	0.0425462731365683
132.691345672836	0.0419402008696656
132.941470735368	0.0413341286027629
133.191595797899	0.0407280563358602
133.44172086043	0.0401219840689575
133.691845922961	0.0395159118020549
133.941970985493	0.0389098395351522
134.192096048024	0.0383037672682495
134.442221110555	0.0376976950013468
134.692346173087	0.0370916227344441
134.942471235618	0.0364855504675414
135.192596298149	0.0358794782006388
135.44272136068	0.0352734059337361
135.692846423212	0.0346673336668334
135.942971485743	0.0340612613999307
136.193096548274	0.033455189133028
136.443221610805	0.0328491168661253
136.693346673337	0.0322430445992226
136.943471735868	0.03163697233232
137.193596798399	0.0310309000654173
137.44372186093	0.0304248277985146
137.693846923462	0.0298187555316119
137.943971985993	0.0292126832647092
138.194097048524	0.0286066109978066
138.444222111056	0.0280005387309038
138.694347173587	0.0273944664640012
138.944472236118	0.0267883941970985
139.194597298649	0.0261823219301958
139.444722361181	0.0255762496632932
139.694847423712	0.0249701773963904
139.944972486243	0.0243641051294878
140.195097548774	0.0237580328625851
140.445222611306	0.0231519605956824
140.695347673837	0.0225458883287798
140.945472736368	0.021939816061877
141.195597798899	0.0213337437949744
141.445722861431	0.0207276715280717
141.695847923962	0.020121599261169
141.945972986493	0.0195155269942664
142.196098049025	0.0189094547273636
142.446223111556	0.018303382460461
142.696348174087	0.0176973101935583
142.946473236618	0.0170912379266556
143.19659829915	0.0164851656597529
143.446723361681	0.0158790933928502
143.696848424212	0.0152730211259476
143.946973486743	0.0146669488590449
144.197098549275	0.0140608765921422
144.447223611806	0.0134548043252395
144.697348674337	0.0128487320583368
144.947473736868	0.0122426597914342
145.1975987994	0.0116365875245315
145.447723861931	0.0110305152576288
145.697848924462	0.0104244429907261
145.947973986994	0.00981837072382343
146.198099049525	0.00921229845692071
146.448224112056	0.00860622619001806
146.698349174587	0.0080001539231154
146.948474237119	0.00739408165621268
147.19859929965	0.00678800938931003
147.448724362181	0.00618193712240731
147.698849424712	0.00557586485550466
147.948974487244	0.00496979258860193
148.199099549775	0.00436372032169928
148.449224612306	0.00375764805479663
148.699349674837	0.00315157578789391
148.949474737369	0.00254550352099125
149.1995997999	0.00193943125408853
149.449724862431	0.00133335898718588
149.699849924962	0.000727286720283225
149.949974987494	0.000121214453380503
150.200100050025	0
150.450225112556	0
150.700350175088	0
150.950475237619	0
151.20060030015	0
151.450725362681	0
151.700850425213	0
151.950975487744	0
152.201100550275	0
152.451225612806	0
152.701350675338	0
152.951475737869	0
153.2016008004	0
153.451725862931	0
153.701850925463	0
153.951975987994	0
154.202101050525	0
154.452226113057	0
154.702351175588	0
154.952476238119	0
155.20260130065	0
155.452726363182	0
155.702851425713	0
155.952976488244	0
156.203101550775	0
156.453226613307	0
156.703351675838	0
156.953476738369	0
157.2036018009	0
157.453726863432	0
157.703851925963	0
157.953976988494	0
158.204102051026	0
158.454227113557	0
158.704352176088	0
158.954477238619	0
159.204602301151	0
159.454727363682	0
159.704852426213	0
159.954977488744	0
160.205102551276	0
160.455227613807	0
160.705352676338	0
160.955477738869	0
161.205602801401	0
161.455727863932	0
161.705852926463	0
161.955977988995	0
162.206103051526	0
162.456228114057	0
162.706353176588	0
162.95647823912	0
163.206603301651	0
163.456728364182	0
163.706853426713	0
163.956978489245	0
164.207103551776	0
164.457228614307	0
164.707353676838	0
164.95747873937	0
165.207603801901	0
165.457728864432	0
165.707853926963	0
165.957978989495	0
166.208104052026	0
166.458229114557	0
166.708354177089	0
166.95847923962	0
167.208604302151	0
167.458729364682	0
167.708854427214	0
167.958979489745	0
168.209104552276	0
168.459229614807	0
168.709354677339	0
168.95947973987	0
169.209604802401	0
169.459729864932	0
169.709854927464	0
169.959979989995	0
170.210105052526	0
170.460230115058	0
170.710355177589	0
170.96048024012	0
171.210605302651	0
171.460730365183	0
171.710855427714	0
171.960980490245	0
172.211105552776	0
172.461230615308	0
172.711355677839	0
172.96148074037	0
173.211605802901	0
173.461730865433	0
173.711855927964	0
173.961980990495	0
174.212106053027	0
174.462231115558	0
174.712356178089	0
174.96248124062	0
175.212606303152	0
175.462731365683	0
175.712856428214	0
175.962981490745	0
176.213106553277	0
176.463231615808	0
176.713356678339	0
176.96348174087	0
177.213606803402	0
177.463731865933	0
177.713856928464	0
177.963981990996	0
178.214107053527	0
178.464232116058	0
178.714357178589	0
178.964482241121	0
179.214607303652	0
179.464732366183	0
179.714857428714	0
179.964982491246	0
180.215107553777	0
180.465232616308	0
180.715357678839	0
180.965482741371	0
181.215607803902	0
181.465732866433	0
181.715857928964	0
181.965982991496	0
182.216108054027	0
182.466233116558	0
182.71635817909	0
182.966483241621	0
183.216608304152	0
183.466733366683	0
183.716858429215	0
183.966983491746	0
184.217108554277	0
184.467233616808	0
184.71735867934	0
184.967483741871	0
185.217608804402	0
185.467733866933	0
185.717858929465	0
185.967983991996	0
186.218109054527	0
186.468234117059	0
186.71835917959	0
186.968484242121	0
187.218609304652	0
187.468734367184	0
187.718859429715	0
187.968984492246	0
188.219109554777	0
188.469234617309	0
188.71935967984	0
188.969484742371	0
189.219609804902	0
189.469734867434	0
189.719859929965	0
189.969984992496	0
190.220110055028	0
190.470235117559	0
190.72036018009	0
190.970485242621	0
191.220610305153	0
191.470735367684	0
191.720860430215	0
191.970985492746	0
192.221110555278	0
192.471235617809	0
192.72136068034	0
192.971485742871	0
193.221610805403	0
193.471735867934	0
193.721860930465	0
193.971985992997	0
194.222111055528	0
194.472236118059	0
194.72236118059	0
194.972486243122	0
195.222611305653	0
195.472736368184	0
195.722861430715	0
195.972986493247	0
196.223111555778	0
196.473236618309	0
196.72336168084	0
196.973486743372	0
197.223611805903	0
197.473736868434	0
197.723861930965	0
197.973986993497	0
198.224112056028	0
198.474237118559	0
198.724362181091	0
198.974487243622	0
199.224612306153	0
199.474737368684	0
199.724862431216	0
199.974987493747	0
200.225112556278	0
200.475237618809	0
200.725362681341	0
200.975487743872	0
201.225612806403	0
201.475737868934	0
201.725862931466	0
201.975987993997	0
202.226113056528	0
202.47623811906	0
202.726363181591	0
202.976488244122	0
203.226613306653	0
203.476738369185	0
203.726863431716	0
203.976988494247	0
204.227113556778	0
204.47723861931	0
204.727363681841	0
204.977488744372	0
205.227613806903	0
205.477738869435	0
205.727863931966	0
205.977988994497	0
206.228114057029	0
206.47823911956	0
206.728364182091	0
206.978489244622	0
207.228614307154	0
207.478739369685	0
207.728864432216	0
207.978989494747	0
208.229114557279	0
208.47923961981	0
208.729364682341	0
208.979489744872	0
209.229614807404	0
209.479739869935	0
209.729864932466	0
209.979989994998	0
210.230115057529	0
210.48024012006	0
210.730365182591	0
210.980490245123	0
211.230615307654	0
211.480740370185	0
211.730865432716	0
211.980990495248	0
212.231115557779	0
212.48124062031	0
212.731365682841	0
212.981490745373	0
213.231615807904	0
213.481740870435	0
213.731865932966	0
213.981990995498	0
214.232116058029	0
214.48224112056	0
214.732366183092	0
214.982491245623	0
215.232616308154	0
215.482741370685	0
215.732866433217	0
215.982991495748	0
216.233116558279	0
216.48324162081	0
216.733366683342	0
216.983491745873	0
217.233616808404	0
217.483741870935	0
217.733866933467	0
217.983991995998	0
218.234117058529	0
218.484242121061	0
218.734367183592	0
218.984492246123	0
219.234617308654	0
219.484742371186	0
219.734867433717	0
219.984992496248	0
220.235117558779	0
220.485242621311	0
220.735367683842	0
220.985492746373	0
221.235617808904	0
221.485742871436	0
221.735867933967	0
221.985992996498	0
222.23611805903	0
222.486243121561	0
222.736368184092	0
222.986493246623	0
223.236618309155	0
223.486743371686	0
223.736868434217	0
223.986993496748	0
224.23711855928	0
224.487243621811	0
224.737368684342	0
224.987493746873	0
225.237618809405	0
225.487743871936	0
225.737868934467	0
225.987993996999	0
226.23811905953	0
226.488244122061	0
226.738369184592	0
226.988494247124	0
227.238619309655	0
227.488744372186	0
227.738869434717	0
227.988994497249	0
228.23911955978	0
228.489244622311	0
228.739369684842	0
228.989494747374	0
229.239619809905	0
229.489744872436	0
229.739869934967	0
229.989994997499	0
230.24012006003	0
230.490245122561	0
230.740370185093	0
230.990495247624	0
231.240620310155	0
231.490745372686	0
231.740870435218	0
231.990995497749	0
232.24112056028	0
232.491245622811	0
232.741370685343	0
232.991495747874	0
233.241620810405	0
233.491745872936	0
233.741870935468	0
233.991995997999	0
234.24212106053	0
234.492246123062	0
234.742371185593	0
234.992496248124	0
235.242621310655	0
235.492746373187	0
235.742871435718	0
235.992996498249	0
236.24312156078	0
236.493246623312	0
236.743371685843	0
236.993496748374	0
237.243621810905	0
237.493746873437	0
237.743871935968	0
237.993996998499	0
238.244122061031	0
238.494247123562	0
238.744372186093	0
238.994497248624	0
239.244622311156	0
239.494747373687	0
239.744872436218	0
239.994997498749	0
240.245122561281	0
240.495247623812	0
240.745372686343	0
240.995497748874	0
241.245622811406	0
241.495747873937	0
241.745872936468	0
241.995997999	0
242.246123061531	0
242.496248124062	0
242.746373186593	0
242.996498249125	0
243.246623311656	0
243.496748374187	0
243.746873436718	0
243.99699849925	0
244.247123561781	0
244.497248624312	0
244.747373686843	0
244.997498749375	0
245.247623811906	0
245.497748874437	0
245.747873936968	0
245.9979989995	0
246.248124062031	0
246.498249124562	0
246.748374187094	0
246.998499249625	0
247.248624312156	0
247.498749374687	0
247.748874437219	0
247.99899949975	0
248.249124562281	0
248.499249624812	0
248.749374687344	0
248.999499749875	0
249.249624812406	0
249.499749874937	0
249.749874937469	0
250	0
